8/20/2017,1503187200,22972240493
8/21/2017,1503273600,23061643547
8/22/2017,1503360000,23423033219
8/23/2017,1503446400,23256200293
8/24/2017,1503532800,24488987225
8/25/2017,1503619200,25311366617
8/26/2017,1503705600,22816054496
8/27/2017,1503792000,22152769744
8/28/2017,1503878400,23023333378
8/29/2017,1503964800,26062902403
8/30/2017,1504051200,25922353625
8/31/2017,1504137600,36202779201
09/01/2017,1504224000,29038234385
09/02/2017,1504310400,62682734227
09/03/2017,1504396800,24625907338
09/04/2017,1504483200,27792328086
09/05/2017,1504569600,30139309787
09/06/2017,1504656000,36519706124
09/07/2017,1504742400,36147491376
09/08/2017,1504828800,42275877643
09/09/2017,1504915200,29941043195
09/10/2017,1505001600,36135150446
09/11/2017,1505088000,26441744516
09/12/2017,1505174400,28430040166
9/13/2017,1505260800,27123610125
9/14/2017,1505347200,28372005082
9/15/2017,1505433600,35527257414
9/16/2017,1505520000,35281116400
9/17/2017,1505606400,32847109838
9/18/2017,1505692800,27527967857
9/19/2017,1505779200,28240983765
9/20/2017,1505865600,30102925181
9/21/2017,1505952000,23983898010
9/22/2017,1506038400,24379043547
9/23/2017,1506124800,23562292733
9/24/2017,1506211200,28226701571
9/25/2017,1506297600,25547420148
9/26/2017,1506384000,24571949910
9/27/2017,1506470400,26548967736
9/28/2017,1506556800,25409632808
9/29/2017,1506643200,23184436268
9/30/2017,1506729600,26231412090
10/01/2017,1506816000,24190581701
10/02/2017,1506902400,25376879520
10/03/2017,1506988800,23882103385
10/04/2017,1507075200,23689836678
10/05/2017,1507161600,24302843665
10/06/2017,1507248000,25759310387
10/07/2017,1507334400,22705744740
10/08/2017,1507420800,24091593642
10/09/2017,1507507200,24174030452
10/10/2017,1507593600,25058292801
10/11/2017,1507680000,30039329444
10/12/2017,1507766400,24512657109
10/13/2017,1507852800,26489325565
10/14/2017,1507939200,24196653845
10/15/2017,1508025600,23514174126
10/16/2017,1508112000,16678649826
10/17/2017,1508198400,14194850634
10/18/2017,1508284800,14081137033
10/19/2017,1508371200,12235259269
10/20/2017,1508457600,14610349751
10/21/2017,1508544000,12128683877
10/22/2017,1508630400,10751750663
10/23/2017,1508716800,13780011469
10/24/2017,1508803200,14415708346
10/25/2017,1508889600,12720316553
10/26/2017,1508976000,12385996259
10/27/2017,1509062400,11545392383
10/28/2017,1509148800,10491940195
10/29/2017,1509235200,10371979124
10/30/2017,1509321600,11808258897
10/31/2017,1509408000,13692446133
11/01/2017,1509494400,14979336359
11/02/2017,1509580800,15919836477
11/03/2017,1509667200,12781813101
